state,county,collection_date,date_detected,hpai_strain,bird_species,woah_classification,sampling_method,submitting_agency
Minnesota,Sherburne,2022-04-06 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-04-06 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-04-06 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,2022-04-06 00:00:00,2022-04-12 00:00:00,EA H5,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Maine,Waldo,2022-04-04 00:00:00,2022-04-12 00:00:00,EA H5,Snowy owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,2022-04-05 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Iowa,Linn,2022-04-07 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,IA DNR
Iowa,Linn,2022-04-07 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,IA DNR
Florida,Orange,2022-04-04 00:00:00,2022-04-12 00:00:00,EA H5,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,2022-04-04 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,2022-04-04 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Pasco,2022-04-04 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Muscovy duck,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Pasco,2022-04-04 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Lesser scaup,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Clay,2022-04-05 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Clay,2022-04-05 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Muscovy duck,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Clay,2022-04-05 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Muscovy duck,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Clay,2022-04-05 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Miami-Dade,2022-04-05 00:00:00,2022-04-12 00:00:00,EA H5,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Brevard,2022-04-02 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,2022-04-05 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Suffolk,2022-04-07 00:00:00,2022-04-12 00:00:00,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,NY DEC
New York,Suffolk,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NY DEC
New York,Suffolk,2022-04-07 00:00:00,2022-04-12 00:00:00,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,NY DEC
New York,Suffolk,2022-04-07 00:00:00,2022-04-12 00:00:00,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,NY DEC
New York,Onondaga,2022-03-30 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NY DEC
Michigan,Kent,2022-03-04 00:00:00,2022-04-12 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Clinton,2022-03-04 00:00:00,2022-04-12 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
South Dakota,Lake,2022-04-04 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Lesser scaup,Wild bird,Morbidity/Mortality,SD GFP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Emmons,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
Tennessee,Davidson,2022-04-01 00:00:00,2022-04-12 00:00:00,Unknown,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Missouri,Buchanan,2022-03-29 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,American white pelican,Wild bird,Agency harvest,NWDP
North Dakota,Grand Forks,2022-04-01 00:00:00,2022-04-12 00:00:00,EA/AM H5N1,American crow,Wild bird,Morbidity/Mortality,NWDP
Kansas,Rawlins,2022-03-25 00:00:00,2022-04-08 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Florida,Miami-Dade,2022-03-30 00:00:00,2022-04-08 00:00:00,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Nebraska,Lancaster,2022-04-04 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Pelican (unidentified),Wild bird,Morbidity/Mortality,NE Dept of Ag
Colorado,El Paso,2022-04-01 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Florida,Citrus,2022-03-31 00:00:00,2022-04-08 00:00:00,EA H5,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Citrus,2022-03-31 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Citrus,2022-03-31 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Citrus,2022-03-31 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Citrus,2022-03-31 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Brevard,2022-03-31 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,2022-03-17 00:00:00,2022-04-08 00:00:00,EA H5N1,Royal tern,Wild bird,Morbidity/Mortality,FL FWCC
Florida,Brevard,2022-03-17 00:00:00,2022-04-08 00:00:00,EA H5N1,Royal tern,Wild bird,Morbidity/Mortality,FL FWCC
New York,Clinton,2022-03-29 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NY DEC
New York,Monroe,2022-03-29 00:00:00,2022-04-08 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,NY DEC
New York,Suffolk,2022-04-04 00:00:00,2022-04-08 00:00:00,EA H5N1,Fish crow,Wild bird,Morbidity/Mortality,NY DEC
Wisconsin,Vernon,2022-03-16 00:00:00,2022-04-08 00:00:00,EA H5N1,Snowy owl,Wild bird,Morbidity/Mortality,WI DNR/USGS
South Dakota,Faulk,2022-03-29 00:00:00,2022-04-08 00:00:00,EA H5N1,Snow goose,Wild bird,Hunter harvest,NWDP
South Dakota,Faulk,2022-03-29 00:00:00,2022-04-08 00:00:00,EA H5N1,Snow goose,Wild bird,Hunter harvest,NWDP
New Mexico,Curry,2022-03-01 00:00:00,2022-04-07 00:00:00,EA H5,Ruddy duck,Wild bird,Agency harvest,NWDP
Minnesota,Hennepin,2022-04-03 00:00:00,2022-04-07 00:00:00,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,2022-04-05 00:00:00,2022-04-07 00:00:00,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,2022-04-03 00:00:00,2022-04-07 00:00:00,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,2022-04-05 00:00:00,2022-04-07 00:00:00,EA H5,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Wilkin,2022-03-28 00:00:00,2022-04-07 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,MN DNR/USGS
Minnesota,Wilkin,2022-03-28 00:00:00,2022-04-07 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,MN DNR/USGS
Wyoming,Park,Unknown,2022-04-07 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Park,2022-03-29 00:00:00,2022-04-07 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,WY GFD
Wyoming,Park,2022-03-29 00:00:00,2022-04-07 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,WY GFD
Vermont,Franklin,2022-03-31 00:00:00,2022-04-07 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NWDP
Montana,Yellowstone,2022-04-03 00:00:00,2022-04-06 00:00:00,EA H5,Duck (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Texas,Tarrant,2022-03-08 00:00:00,2022-04-06 00:00:00,EA H5N1,Peregrine falcon,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-03-31 00:00:00,2022-04-06 00:00:00,EA/AM H5N1,Hooded merganser,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Iowa,Allamakee,2022-04-04 00:00:00,2022-04-06 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,IA DNR
Wyoming,Fremont,2022-03-31 00:00:00,2022-04-06 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,WY GFD
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Ward,2022-03-25 00:00:00,2022-04-06 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Wells,2022-03-26 00:00:00,2022-04-06 00:00:00,EA H5N1,Snow goose,Wild bird,Hunter harvest,NWDP
North Dakota,Wells,2022-03-26 00:00:00,2022-04-06 00:00:00,EA H5N1,Snow goose,Wild bird,Hunter harvest,NWDP
North Dakota,Wells,2022-03-26 00:00:00,2022-04-06 00:00:00,EA H5N1,Snow goose,Wild bird,Hunter harvest,NWDP
North Dakota,Wells,2022-03-26 00:00:00,2022-04-06 00:00:00,EA H5N1,Snow goose,Wild bird,Hunter harvest,NWDP
North Dakota,Wells,2022-03-26 00:00:00,2022-04-06 00:00:00,EA H5N1,Snow goose,Wild bird,Hunter harvest,NWDP
Minnesota,Blue Earth,2022-03-25 00:00:00,2022-04-06 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,MN DNR/USGS
North Dakota,Mercer,2022-03-27 00:00:00,2022-04-06 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
North Dakota,Mercer,2022-03-28 00:00:00,2022-04-06 00:00:00,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
North Dakota,Renville,2022-03-27 00:00:00,2022-04-06 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
North Dakota,Cass,2022-03-25 00:00:00,2022-04-06 00:00:00,EA/AM H5N1,Snowy owl,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
Colorado,Denver,2022-03-22 00:00:00,2022-04-06 00:00:00,EA H5,Mallard,Wild bird,Agency harvest,NWDP
Colorado,Denver,2022-03-22 00:00:00,2022-04-06 00:00:00,EA H5,Mallard,Wild bird,Agency harvest,NWDP
Colorado,Denver,2022-03-22 00:00:00,2022-04-06 00:00:00,EA H5N1,Mallard,Wild bird,Agency harvest,NWDP
Colorado,El Paso,2022-03-29 00:00:00,2022-04-06 00:00:00,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Colorado,El Paso,2022-03-29 00:00:00,2022-04-06 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Colorado,El Paso,2022-03-29 00:00:00,2022-04-06 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Maine,York,2022-03-22 00:00:00,2022-04-06 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,ME DIFW/USGS
Maine,Lincoln,2022-03-23 00:00:00,2022-04-06 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,ME DIFW/USGS
Minnesota,Ramsey,2022-03-29 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-03-29 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-03-29 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-03-28 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-03-28 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,2022-03-27 00:00:00,2022-04-05 00:00:00,EA H5N1,Owl (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,2022-03-31 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Common goldeneye,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-03-29 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,2022-03-29 00:00:00,2022-04-05 00:00:00,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,2022-03-30 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,2022-03-30 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,2022-03-24 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Pennsylvania,Crawford,2022-03-25 00:00:00,2022-04-05 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Crawford,2022-03-25 00:00:00,2022-04-05 00:00:00,EA H5N1,Redhead duck,Wild bird,Morbidity/Mortality,PA Game Commission
Florida,Osceola,2022-03-30 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,FL FWCC
Colorado,El Paso,2022-03-27 00:00:00,2022-04-05 00:00:00,EA H5,Green-winged teal,Wild bird,Live bird,NWDP
Minnesota,Anoka,2022-03-25 00:00:00,2022-04-05 00:00:00,EA H5N1,Mallard,Wild bird,Agency harvest,NWDP
Minnesota,Anoka,2022-03-25 00:00:00,2022-04-05 00:00:00,EA H5N1,Mallard,Wild bird,Agency harvest,NWDP
Colorado,El Paso,2022-03-28 00:00:00,2022-04-05 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Minnesota,Hennepin,2022-03-22 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Mallard,Wild bird,Agency harvest,NWDP
New York,Cayuga,2022-03-31 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Cooper's hawk,Wild bird,Morbidity/Mortality,NY DEC
New York,Wayne,2022-04-01 00:00:00,2022-04-05 00:00:00,EA/AM H5N1,Tundra swan,Wild bird,Morbidity/Mortality,NY DEC
Minnesota,Dakota,2022-03-29 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
North Carolina,Craven,2022-03-12 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Pamlico,2022-03-17 00:00:00,2022-04-01 00:00:00,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Currituck,2022-03-08 00:00:00,2022-04-01 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Durham,2022-02-26 00:00:00,2022-04-01 00:00:00,EA H5,Great blue heron,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
Michigan,Hillsdale,2022-03-28 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Trumpeter swan,Wild bird,Morbidity/Mortality,MI DNR
Florida,Brevard,2022-03-21 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Herring gull,Wild bird,Morbidity/Mortality,FL FWCC/SCWDS
Florida,Dixie,2022-03-18 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Lesser scaup,Wild bird,Morbidity/Mortality,FL FWCC/SCWDS
Florida,Dixie,2022-03-18 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Laughing gull,Wild bird,Morbidity/Mortality,FL FWCC/SCWDS
Florida,Dixie,2022-03-18 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Common loon,Wild bird,Morbidity/Mortality,FL FWCC/SCWDS
South Carolina,Colleton,2022-03-17 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SC DNR/SCWDS
Kansas,Jewell,2022-03-12 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
South Dakota,Minnehaha,2022-03-28 00:00:00,2022-04-01 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SD GFP
Colorado,Morgan,2022-03-25 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Nebraska,Scotts Bluff,2022-03-23 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NE Dept of Ag
Nebraska,Scotts Bluff,2022-03-23 00:00:00,2022-04-01 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NE Dept of Ag
Ohio,Ottawa,2022-03-07 00:00:00,2022-04-01 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,OH DNR/USGS
North Dakota,Stutsman,2022-03-21 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
North Dakota,Stutsman,2022-03-21 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
North Dakota,Stutsman,2022-03-21 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
Wisconsin,Dane,2022-03-13 00:00:00,2022-03-31 00:00:00,EA H5N1,Cooper's hawk,Wild bird,Morbidity/Mortality,WI DNR/USGS
Wisconsin,Dane,2022-03-14 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,WI DNR/USGS
South Dakota,Charles Mix,2022-03-09 00:00:00,2022-03-31 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,USFWS/USGS
Wisconsin,Polk,2022-03-18 00:00:00,2022-03-31 00:00:00,EA H5N1,Trumpeter swan,Wild bird,Morbidity/Mortality,WI DNR/USGS
Wisconsin,Columbia,2022-03-16 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Lesser scaup,Wild bird,Morbidity/Mortality,WI DNR/USGS
Wisconsin,Milwaukee,2022-03-20 00:00:00,2022-03-31 00:00:00,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,WI DNR/USGS
Minnesota,Kandiyohi,2022-03-16 00:00:00,2022-03-31 00:00:00,EA H5,Great horned owl,Wild bird,Morbidity/Mortality,MN DNR/USGS
North Dakota,LaMoure,2022-03-21 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,ND Game and Fish/USGS
Wisconsin,Grant,2022-03-23 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,WI DNR/USGS
North Dakota,Renville,2022-03-22 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,ND Game and Fish/USFWS/USGS
North Dakota,Renville,2022-03-22 00:00:00,2022-03-31 00:00:00,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,ND Game and Fish/USFWS/USGS
Vermont,Grand Isle,2022-03-28 00:00:00,2022-03-31 00:00:00,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,NWDP
Vermont,Chittenden,2022-03-28 00:00:00,2022-03-31 00:00:00,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Stutsman,2022-03-22 00:00:00,2022-03-31 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Stutsman,2022-03-22 00:00:00,2022-03-31 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Stutsman,2022-03-22 00:00:00,2022-03-31 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Foster,2022-03-23 00:00:00,2022-03-31 00:00:00,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
